id,label
0,0.9802048802375793
1,0.49969327449798584
2,0.3214872479438782
3,0.2976791262626648
4,0.4659263491630554
5,0.41620033979415894
6,0.2976791262626648
7,0.3175477981567383
8,0.5277127623558044
9,0.5543782114982605
10,0.3922727704048157
11,0.2976791262626648
12,0.2976791262626648
13,0.42661023139953613
14,0.2976791262626648
15,0.2976791262626648
16,0.2976791262626648
17,0.34526583552360535
18,0.2976791262626648
19,0.2976791262626648
20,0.2976791262626648
21,0.46094128489494324
22,0.8538874387741089
23,0.5528755187988281
24,0.7915694117546082
25,0.3473629653453827
26,0.2976791262626648
27,0.42235714197158813
28,0.2976791262626648
29,0.5620154738426208
30,0.5165722370147705
31,0.2976791262626648
32,0.6431413292884827
33,0.2976791262626648
34,0.9682707786560059
35,0.5130069851875305
36,0.2976791262626648
37,0.7183448076248169
38,0.553443968296051
39,0.2976791262626648
40,0.47334474325180054
41,0.33474892377853394
42,0.6416289210319519
43,0.6932709813117981
44,0.2976791262626648
45,0.3609023988246918
46,0.4597669839859009
47,0.31926316022872925
48,0.3883136808872223
49,0.8633341789245605
50,0.2976791262626648
51,0.6162963509559631
52,0.48798277974128723
53,0.5348670482635498
54,0.2976791262626648
55,0.2976791262626648
56,0.3849194645881653
57,0.2976791262626648
58,0.2976791262626648
59,0.9321467876434326
60,0.2976791262626648
61,0.6446748375892639
62,0.4574374854564667
63,0.2976791262626648
64,0.8330557942390442
65,0.2976791262626648
66,0.7444735169410706
67,0.8243849277496338
68,0.412781685590744
69,0.31469830870628357
70,0.5822489857673645
71,0.5581052899360657
72,0.7362591028213501
73,0.3298388719558716
74,0.6394369602203369
75,0.2976791262626648
76,0.48960766196250916
77,0.5940175652503967
78,0.6009114384651184
79,0.6470925807952881
80,0.30697810649871826
81,0.8710448741912842
82,0.5962656736373901
83,0.4313473701477051
84,0.5120571255683899
85,0.4051191806793213
86,0.3542853593826294
87,0.30891939997673035
88,0.8065281510353088
89,0.38871249556541443
90,0.5565072894096375
91,0.2976791262626648
92,0.2976791262626648
93,0.46179020404815674
94,0.2976791262626648
95,0.2976791262626648
96,0.2976791262626648
97,0.39037519693374634
98,0.7602204084396362
99,0.7148003578186035
100,0.2976791262626648
101,0.34932732582092285
102,0.5087460279464722
103,0.7135111689567566
104,0.8132502436637878
105,0.8660988211631775
106,0.32330000400543213
107,0.7615408897399902
108,0.32529357075691223
109,0.2976791262626648
110,0.7284932136535645
111,0.8127059936523438
112,0.7312796711921692
113,0.7789740562438965
114,0.7408431172370911
115,0.706403374671936
116,0.9737828969955444
117,0.9736940860748291
118,0.2976791262626648
119,0.2976791262626648
120,0.38293853402137756
121,0.35312342643737793
122,0.934031069278717
123,0.5957922339439392
124,0.4506806433200836
125,0.49289295077323914
126,0.9854736328125
127,0.9159864187240601
128,0.7490477561950684
129,0.6944532990455627
130,0.2976791262626648
131,0.9031962156295776
132,0.3699200451374054
133,0.8503957986831665
134,0.4848487675189972
135,0.3513883352279663
136,0.9951451420783997
137,0.2976791262626648
138,0.5285124778747559
139,0.3898422122001648
140,0.7810505628585815
141,0.7716464400291443
142,0.607539713382721
143,0.2976791262626648
144,0.2976791262626648
145,0.9369176626205444
146,0.6118780970573425
147,0.5731697678565979
148,0.7818742394447327
149,0.31481584906578064
150,0.9103994369506836
151,0.9493285417556763
152,0.2976791262626648
153,0.2976791262626648
154,0.4497118890285492
155,0.9583503007888794
156,0.4601464569568634
157,0.5737709999084473
158,0.2976791262626648
159,0.9192885160446167
160,0.5806527733802795
161,0.5389698147773743
162,0.6550732254981995
163,0.9019909501075745
164,0.9157426357269287
165,0.9876714944839478
166,0.6094180941581726
167,0.2976791262626648
168,0.3449352979660034
169,0.6681647896766663
170,0.5415536165237427
171,0.4578072130680084
172,0.2976791262626648
173,0.8154458403587341
174,0.5664142966270447
175,0.5670238733291626
176,0.5078049302101135
177,0.7614426016807556
178,0.40591609477996826
179,0.7173249125480652
180,0.9957907795906067
181,0.3770914375782013
182,0.8367209434509277
183,0.2976791262626648
184,0.5557356476783752
185,0.992175281047821
186,0.6857163310050964
187,0.997715950012207
188,0.5988097786903381
189,0.6745610237121582
190,0.7608259320259094
191,0.9116910696029663
192,0.4867769777774811
193,0.2976791262626648
194,0.7313770651817322
195,0.9792337417602539
196,0.4073128402233124
197,0.2976791262626648
198,0.6183046698570251
199,0.9271402955055237
200,0.2976791262626648
201,0.8737890124320984
